FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack,label
1556427841323,1556427841456,192.168.1.33,41907,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,133,132,132,64,64,1500,40,40,1500,1,34,0,0,0,0,273253,12179,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,112,21,40,0,112,43,48,1,ransomware,Ransomware
1556427841324,1556427841456,192.168.1.33,37261,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,131,131,131,64,64,1500,40,40,1500,1,34,0,0,0,0,277393,12363,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,110,21,40,0,111,43,48,1,ransomware,Ransomware
1556427841326,1556427841456,192.168.1.33,37773,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,129,129,129,64,64,1500,40,40,1500,1,35,0,0,0,0,281661,12553,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,109,21,39,0,110,43,48,1,ransomware,Ransomware
1556427841327,1556427841456,192.168.1.33,38257,192.168.1.193,445,6,10,4577,7,164,3,27,27,18,128,128,128,64,64,1500,52,52,1500,1,35,0,0,0,0,283844,10170,6,1,0,0,3,29200,8192,0,0,0,0,0,0,0,107,21,39,19,108,63,44,1,ransomware,Ransomware
1556427841329,1556427841456,192.168.1.33,36735,192.168.1.193,445,6,10,4577,7,164,3,27,27,18,126,126,126,64,64,1500,52,52,1500,1,36,0,0,0,0,288314,10330,6,1,0,0,3,29200,8192,0,0,0,0,0,0,0,105,20,38,19,106,62,43,1,ransomware,Ransomware
1556427841350,1556427841456,192.168.1.33,33039,192.168.1.193,445,6,10,4577,7,112,2,27,27,18,106,106,86,64,64,1500,52,52,1500,1,43,0,0,0,0,342205,8373,5,1,0,0,3,29200,8192,0,0,0,0,0,0,0,82,17,29,86,86,86,0,1,ransomware,Ransomware
1556427841354,1556427841436,192.168.1.33,43769,192.168.1.193,445,6,10,3372,6,112,2,26,26,18,82,82,81,64,64,1500,52,52,1500,1,41,0,0,0,0,325012,10795,5,1,0,0,2,29200,8192,0,0,0,0,0,0,0,79,16,31,81,81,81,0,1,ransomware,Ransomware
1556427841358,1556427841437,192.168.1.33,33447,192.168.1.193,445,6,10,3372,6,112,2,26,26,18,78,78,78,64,64,1500,52,52,1500,1,43,0,0,0,0,341468,11341,5,1,0,0,2,29200,8192,0,0,0,0,0,0,0,77,15,30,78,78,78,0,1,ransomware,Ransomware
1556427841361,1556427841456,192.168.1.33,46285,192.168.1.193,445,6,10,3372,6,204,4,30,26,22,94,75,94,64,64,1500,40,40,1500,2,35,0,0,0,0,283957,17178,7,1,0,0,2,29200,8192,0,0,0,0,0,0,0,73,15,29,0,75,31,31,1,ransomware,Ransomware
1556427841364,1556427841457,192.168.1.33,39101,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,92,91,92,64,64,1500,40,40,1500,2,49,0,0,0,0,393720,17548,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,45,15,16,0,72,30,30,1,ransomware,Ransomware
1556427841394,1556427841457,192.168.1.33,37747,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,62,62,62,64,64,1500,40,40,1500,3,73,0,0,0,0,581206,25904,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,40,10,15,0,42,20,17,1,ransomware,Ransomware
1556427841396,1556427841425,192.168.1.33,33749,192.168.1.193,445,6,10,456,6,487,5,31,27,30,29,28,29,64,64,183,40,40,183,16,15,0,0,0,0,121600,129866,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,20,5,7,0,20,7,7,1,ransomware,Ransomware
1556427841396,1556427841457,192.168.1.33,39007,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,60,60,60,64,64,1500,40,40,1500,3,76,0,0,0,0,600262,26754,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,41,10,15,0,41,20,16,1,ransomware,Ransomware
1556427841407,1556427841458,192.168.1.33,46327,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,50,49,50,64,64,1500,40,40,1500,4,91,0,0,0,0,717960,32000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,21,8,8,0,30,16,12,1,ransomware,Ransomware
1556427841417,1556427841458,192.168.1.33,33905,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,41,40,41,64,64,1500,40,40,1500,4,111,0,0,0,0,871809,38857,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,6,8,0,20,13,9,1,ransomware,Ransomware
1556427841418,1556427841458,192.168.1.33,32819,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,39,38,39,64,64,1500,40,40,1500,5,117,0,0,0,0,915400,40800,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,6,8,0,19,12,8,1,ransomware,Ransomware
1556427841420,1556427841458,192.168.1.33,36131,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,38,38,38,64,64,1500,40,40,1500,5,120,0,0,0,0,938871,41846,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,20,6,8,0,20,12,8,1,ransomware,Ransomware
1556427841421,1556427841459,192.168.1.33,43463,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,37,37,36,64,64,1500,40,40,1500,5,123,0,0,0,0,963578,42947,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,20,5,8,0,20,11,8,1,ransomware,Ransomware
1556427841423,1556427841459,192.168.1.33,41763,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,36,35,35,64,64,1500,40,40,1500,5,127,0,0,0,0,989621,44108,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,20,5,8,0,20,11,8,1,ransomware,Ransomware
1556427845738,1556427845821,192.168.1.37,45109,192.168.1.193,445,6,10,66353,52,1376,20,26,26,26,82,82,82,64,64,1500,52,52,1500,16,809,0,0,0,0,6395469,132626,25,3,0,0,44,29200,8192,0,0,0,0,0,0,0,42,1,6,0,65,4,14,1,ransomware,Ransomware
1556427845751,1556427845752,192.168.1.37,42251,192.168.1.193,135,6,370,392,6,276,4,27,27,27,1,0,0,64,64,124,52,52,124,2,3,0,0,0,0,3136000,2208000,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,Ransomware
1556427847562,1556427847713,192.168.1.33,36675,192.168.1.193,445,6,10,66353,52,1532,23,26,26,26,151,151,151,64,64,1500,52,52,1500,10,439,0,0,0,0,3492263,80631,27,3,0,2,43,29200,8192,0,0,0,0,0,0,0,41,2,8,0,80,6,17,1,ransomware,Ransomware
1556427847620,1556427847623,192.168.1.33,45073,192.168.1.193,135,6,370,392,6,276,4,27,27,27,2,2,2,64,64,124,52,52,124,138,196,0,0,0,0,1045333,736000,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,ransomware,Ransomware
1556427855831,1556427855862,192.168.1.37,45109,192.168.1.193,445,6,10,4518,6,393,5,29,25,28,30,30,30,64,64,1500,40,40,1500,13,150,0,0,0,0,1165935,101419,7,1,0,0,3,237,260,0,0,0,0,0,0,0,27,5,10,0,27,7,11,1,ransomware,Ransomware
1556427855834,1556427855851,192.168.1.37,46659,192.168.1.193,445,6,10,456,6,542,5,31,27,30,17,17,17,64,64,207,40,40,207,31,26,0,0,0,0,202666,240888,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,14,3,5,0,14,4,5,1,ransomware,Ransomware
1556427855838,1556427855863,192.168.1.37,42007,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,24,23,24,64,64,1500,40,40,1500,8,190,0,0,0,0,1464640,65280,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,21,3,7,1,21,7,9,1,ransomware,Ransomware
1556427855839,1556427855862,192.168.1.37,38395,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,23,22,23,64,64,1500,40,40,1500,8,199,0,0,0,0,1525666,68000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,20,3,7,0,20,7,9,1,ransomware,Ransomware
1556427855839,1556427855862,192.168.1.37,38259,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,22,21,22,64,64,1500,40,40,1500,9,208,0,0,0,0,1592000,70956,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,3,7,0,20,7,9,1,ransomware,Ransomware
1556427855840,1556427855862,192.168.1.37,42571,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,22,21,22,64,64,1500,40,40,1500,9,208,0,0,0,0,1592000,70956,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,3,7,0,20,7,9,1,ransomware,Ransomware
1556427855841,1556427855862,192.168.1.37,41199,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,21,20,21,64,64,1500,40,40,1500,9,217,0,0,0,0,1664363,74181,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,18,3,6,0,19,6,8,1,ransomware,Ransomware
1556427855841,1556427855862,192.168.1.37,46565,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,20,19,20,64,64,1500,40,40,1500,10,228,0,0,0,0,1743619,77714,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,17,2,6,0,18,6,8,1,ransomware,Ransomware
1556427855842,1556427855862,192.168.1.37,36795,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,20,19,20,64,64,1500,40,40,1500,10,228,0,0,0,0,1743619,77714,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,17,2,6,0,18,6,8,1,ransomware,Ransomware
1556427855843,1556427855862,192.168.1.37,34667,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,18,18,18,64,64,1500,40,40,1500,11,254,0,0,0,0,1927157,85894,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,16,2,5,0,16,5,7,1,ransomware,Ransomware
1556427855843,1556427855862,192.168.1.37,35491,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,19,18,19,64,64,1500,40,40,1500,10,240,0,0,0,0,1830800,81600,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,16,2,5,0,17,6,7,1,ransomware,Ransomware
1556427855844,1556427855862,192.168.1.37,45571,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,18,17,18,64,64,1500,40,40,1500,11,254,0,0,0,0,1927157,85894,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,15,2,5,0,16,5,7,1,ransomware,Ransomware
1556427855845,1556427855862,192.168.1.37,34463,192.168.1.193,445,6,10,4501,6,204,4,31,27,22,17,16,17,64,64,1500,40,40,1500,12,264,0,0,0,0,2000444,90666,6,1,0,0,3,29200,8192,0,0,0,0,0,0,0,14,3,5,0,15,5,6,1,ransomware,Ransomware
1556427855846,1556427855863,192.168.1.37,34843,192.168.1.193,445,6,10,4501,6,204,4,31,27,22,16,15,16,64,64,1500,40,40,1500,12,281,0,0,0,0,2118117,96000,6,1,0,0,3,29200,8192,0,0,0,0,0,0,0,13,2,5,0,14,5,6,1,ransomware,Ransomware
1556427855847,1556427855856,192.168.1.37,39321,192.168.1.193,445,6,10,456,6,487,5,31,27,30,9,9,9,64,64,183,40,40,183,54,50,0,0,0,0,364800,389600,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,5,1,1,0,5,2,1,1,ransomware,Ransomware
1556427855852,1556427855863,192.168.1.37,34989,192.168.1.193,445,6,10,4501,6,204,4,31,27,22,10,9,10,64,64,1500,40,40,1500,20,450,0,0,0,0,3273454,148363,6,1,0,0,3,29200,8192,0,0,0,0,0,0,0,8,1,3,1,8,3,3,1,ransomware,Ransomware
1556427855852,1556427855863,192.168.1.37,45245,192.168.1.193,445,6,10,4501,6,204,4,31,27,22,10,9,10,64,64,1500,40,40,1500,20,450,0,0,0,0,3273454,148363,6,1,0,0,3,29200,8192,0,0,0,0,0,0,0,7,1,2,1,8,3,3,1,ransomware,Ransomware
1556427855853,1556427855863,192.168.1.37,37177,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,9,8,9,64,64,1500,40,40,1500,22,508,0,0,0,0,3661600,163200,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,6,1,2,0,7,2,3,1,ransomware,Ransomware
1556427855854,1556427855863,192.168.1.37,41779,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,8,7,8,64,64,1500,40,40,1500,25,572,0,0,0,0,4068444,181333,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,5,1,1,0,6,2,2,1,ransomware,Ransomware
1556427855855,1556427855863,192.168.1.37,36335,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,8,7,8,64,64,1500,40,40,1500,25,572,0,0,0,0,4068444,181333,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,5,1,1,1,5,2,1,1,ransomware,Ransomware
1556427855855,1556427855863,192.168.1.37,34367,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,7,6,7,64,64,1500,40,40,1500,29,653,0,0,0,0,4577000,204000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,4,0,1,1,5,2,1,1,ransomware,Ransomware
1556427857725,1556427858661,192.168.1.33,36675,192.168.1.193,445,6,10,4570,7,393,5,29,25,28,936,59,936,64,64,1500,40,40,1500,0,4,0,0,0,0,39018,3355,8,1,0,0,3,237,260,0,0,0,0,0,0,0,52,9,19,0,876,233,371,1,ransomware,Ransomware
1556427857728,1556427857765,192.168.1.33,42159,192.168.1.193,445,6,10,456,6,542,5,31,27,30,36,36,36,64,64,207,40,40,207,15,12,0,0,0,0,98594,117189,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,30,6,11,0,30,9,12,1,ransomware,Ransomware
1556427857735,1556427858659,192.168.1.33,43737,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,924,48,923,64,64,1500,40,40,1500,0,4,0,0,0,0,39584,1764,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,43,7,15,4,874,307,401,1,ransomware,Ransomware
1556427857736,1556427858658,192.168.1.33,45931,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,921,48,921,64,64,1500,40,40,1500,0,4,0,0,0,0,39713,1770,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,42,7,15,4,873,306,400,1,ransomware,Ransomware
1556427857737,1556427858658,192.168.1.33,35777,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,920,47,920,64,64,1500,40,40,1500,0,4,0,0,0,0,39756,1771,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,41,7,15,4,873,306,400,1,ransomware,Ransomware
1556427857738,1556427858658,192.168.1.33,41501,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,920,46,919,64,64,1500,40,40,1500,0,4,0,0,0,0,39756,1771,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,41,7,15,4,873,306,401,1,ransomware,Ransomware
1556427857739,1556427858658,192.168.1.33,34665,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,918,45,918,64,64,1500,40,40,1500,0,4,0,0,0,0,39843,1775,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,39,7,14,4,873,305,401,1,ransomware,Ransomware
1556427857741,1556427858658,192.168.1.33,43705,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,917,43,917,64,64,1500,40,40,1500,0,4,0,0,0,0,39886,1777,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,38,7,13,4,873,305,401,1,ransomware,Ransomware
1556427857742,1556427858658,192.168.1.33,46211,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,916,42,916,64,64,1500,40,40,1500,0,4,0,0,0,0,39930,1779,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,37,6,13,4,873,304,402,1,ransomware,Ransomware
1556427857743,1556427858658,192.168.1.33,37389,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,915,41,915,64,64,1500,40,40,1500,0,5,0,0,0,0,39973,1781,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,36,6,13,4,873,304,402,1,ransomware,Ransomware
1556427857744,1556427858658,192.168.1.33,39343,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,914,40,914,64,64,1500,40,40,1500,0,5,0,0,0,0,40017,1783,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,35,6,12,4,873,304,402,1,ransomware,Ransomware
1556427857745,1556427858659,192.168.1.33,40247,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,913,39,912,64,64,1500,40,40,1500,0,5,0,0,0,0,40061,1785,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,34,6,12,4,873,303,402,1,ransomware,Ransomware
1556427857746,1556427858659,192.168.1.33,34107,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,912,38,912,64,64,1500,40,40,1500,0,5,0,0,0,0,40105,1787,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,33,6,12,4,873,303,402,1,ransomware,Ransomware
1556427857748,1556427858659,192.168.1.33,41685,192.168.1.193,445,6,10,4629,8,256,5,31,27,22,911,37,910,64,64,1500,40,40,1500,0,5,0,0,0,0,40605,2245,9,1,0,0,3,29200,8192,0,0,0,0,0,0,0,31,4,10,2,873,227,373,1,ransomware,Ransomware
1556427857749,1556427858659,192.168.1.33,34149,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,909,35,909,64,64,1500,40,40,1500,0,5,0,0,0,0,40237,1793,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,30,5,10,4,873,302,403,1,ransomware,Ransomware
1556427857750,1556427858659,192.168.1.33,41487,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,908,34,908,64,64,1500,40,40,1500,0,5,0,0,0,0,40281,1795,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,29,5,10,4,874,302,404,1,ransomware,Ransomware
1556427857751,1556427858659,192.168.1.33,33533,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,907,33,907,64,64,1500,40,40,1500,0,5,0,0,0,0,40325,1797,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,28,5,10,4,874,302,404,1,ransomware,Ransomware
1556427857752,1556427858659,192.168.1.33,45083,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,906,32,906,64,64,1500,40,40,1500,0,5,0,0,0,0,40370,1799,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,27,5,9,4,873,301,404,1,ransomware,Ransomware
1556427857753,1556427858659,192.168.1.33,44603,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,905,31,905,64,64,1500,40,40,1500,0,5,0,0,0,0,40415,1801,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,26,5,9,4,873,301,404,1,ransomware,Ransomware
1556427857754,1556427858659,192.168.1.33,34165,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,904,30,904,64,64,1500,40,40,1500,0,5,0,0,0,0,40459,1803,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,25,4,9,4,874,301,405,1,ransomware,Ransomware
1556427857756,1556427858659,192.168.1.33,35799,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,903,29,903,64,64,1500,40,40,1500,0,5,0,0,0,0,40504,1805,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,24,4,8,3,874,300,405,1,ransomware,Ransomware
1556427857757,1556427858659,192.168.1.33,37695,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,902,28,902,64,64,1500,40,40,1500,0,5,0,0,0,0,40549,1807,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,23,4,8,3,874,300,405,1,ransomware,Ransomware
1556427857757,1556427858659,192.168.1.33,43545,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,901,27,901,64,64,1500,40,40,1500,0,5,0,0,0,0,40594,1809,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,22,4,8,3,874,300,405,1,ransomware,Ransomware
1556427857758,1556427858659,192.168.1.33,37235,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,900,26,900,64,64,1500,40,40,1500,0,5,0,0,0,0,40639,1811,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,21,4,7,2,874,299,406,1,ransomware,Ransomware
1556427857759,1556427857774,192.168.1.33,40955,192.168.1.193,445,6,10,456,6,487,5,31,27,30,14,13,14,64,64,183,40,40,183,34,32,0,0,0,0,243200,259733,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,9,2,3,0,9,3,3,1,ransomware,Ransomware
1556427857765,1556427857785,192.168.1.33,42009,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,19,19,19,64,64,1500,40,40,1500,10,240,0,0,0,0,1830800,81600,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,14,2,5,0,16,6,7,1,ransomware,Ransomware
1556427857767,1556427858659,192.168.1.33,43745,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,892,18,892,64,64,1500,40,40,1500,0,5,0,0,0,0,41003,1827,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,13,2,4,2,874,297,408,1,ransomware,Ransomware
1556427857768,1556427858659,192.168.1.33,38443,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,891,16,891,64,64,1500,40,40,1500,0,5,0,0,0,0,41049,1829,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,12,2,4,2,874,296,408,1,ransomware,Ransomware
1556427857769,1556427858659,192.168.1.33,40673,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,889,15,889,64,64,1500,40,40,1500,0,5,0,0,0,0,41141,1833,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,10,2,3,2,874,296,408,1,ransomware,Ransomware
1556427857771,1556427858659,192.168.1.33,38363,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,888,14,888,64,64,1500,40,40,1500,0,5,0,0,0,0,41187,1835,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,9,1,3,2,874,295,408,1,ransomware,Ransomware
1556427857772,1556427858659,192.168.1.33,34667,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,887,13,887,64,64,1500,40,40,1500,0,5,0,0,0,0,41234,1837,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,8,1,2,2,874,295,409,1,ransomware,Ransomware
1556427861878,1556427861918,192.168.1.37,37239,192.168.1.193,445,6,41,319,5,243,4,31,27,30,39,39,39,64,64,103,40,40,103,6,8,0,0,0,0,63800,48600,9,0,0,0,0,29200,8192,0,0,0,0,0,0,1,36,9,15,0,38,13,17,1,ransomware,Ransomware
1556427871789,1556427871795,192.168.1.33,46829,192.168.1.193,445,6,41,319,5,243,4,31,27,30,5,5,5,64,64,103,40,40,103,48,63,0,0,0,0,425333,324000,9,0,0,0,0,29200,8192,0,0,0,0,0,0,0,3,1,1,0,3,1,1,1,ransomware,Ransomware
1556427876838,1556427876841,192.168.1.37,37019,192.168.1.193,445,6,41,319,5,243,4,31,27,30,3,3,3,64,64,103,40,40,103,81,106,0,0,0,0,638000,486000,9,0,0,0,0,29200,8192,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,ransomware,Ransomware
1556427895801,1556427895806,192.168.1.33,36501,192.168.1.193,445,6,41,319,5,243,4,31,27,30,4,4,4,64,64,103,40,40,103,60,79,0,0,0,0,510400,388800,9,0,0,0,0,29200,8192,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,ransomware,Ransomware
1556427920356,1556427920360,192.168.1.33,36811,192.168.1.193,445,6,41,319,5,243,4,31,27,30,4,4,4,64,64,103,40,40,103,60,79,0,0,0,0,510400,388800,9,0,0,0,0,29200,8192,0,0,0,0,0,0,0,2,0,0,0,3,1,1,1,ransomware,Ransomware
1556427998280,1556427998357,192.168.1.33,36631,192.168.1.193,445,6,10,66353,52,1376,20,26,26,26,76,76,76,64,64,1500,52,52,1500,18,873,0,0,0,0,6893818,142961,24,3,0,2,43,29200,8192,0,0,0,0,0,0,0,40,1,5,0,41,3,9,1,ransomware,Ransomware
1556427998308,1556427998310,192.168.1.33,41735,192.168.1.193,135,6,370,392,6,276,4,27,27,27,2,2,1,64,64,124,52,52,124,138,196,0,0,0,0,1045333,736000,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,ransomware,Ransomware
1556428008367,1556428008410,192.168.1.33,36631,192.168.1.193,445,6,10,4518,6,393,5,29,25,28,42,41,42,64,64,1500,40,40,1500,9,107,0,0,0,0,840558,73116,7,1,0,0,3,237,260,0,0,0,0,0,0,0,35,8,13,0,36,10,15,1,ransomware,Ransomware
1556428008370,1556428008394,192.168.1.33,40507,192.168.1.193,445,6,10,456,6,542,5,31,27,30,24,24,24,64,64,207,40,40,207,22,19,0,0,0,0,145920,173440,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,19,4,7,0,19,6,7,1,ransomware,Ransomware
1556428008376,1556428008410,192.168.1.33,45257,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,33,32,33,64,64,1500,40,40,1500,6,138,0,0,0,0,1076941,48000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,28,5,10,1,28,10,12,1,ransomware,Ransomware
1556428008377,1556428008411,192.168.1.33,45169,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,33,31,33,64,64,1500,40,40,1500,6,138,0,0,0,0,1076941,48000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,26,4,9,1,28,10,12,1,ransomware,Ransomware
1556428008378,1556428008411,192.168.1.33,39963,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,32,30,32,64,64,1500,40,40,1500,6,143,0,0,0,0,1109575,49454,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,26,4,9,1,26,10,11,1,ransomware,Ransomware
1556428008379,1556428008411,192.168.1.33,42523,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,31,29,31,64,64,1500,40,40,1500,6,147,0,0,0,0,1144250,51000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,25,4,9,1,26,10,11,1,ransomware,Ransomware
1556428008381,1556428008411,192.168.1.33,36867,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,29,28,29,64,64,1500,40,40,1500,7,157,0,0,0,0,1220533,54400,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,22,4,7,1,24,9,10,1,ransomware,Ransomware
